realClass,\ari,\flesch,\coleman,\kincaid,\fog,\smog,\li,\numPerguntas,\numPassiveVoice,\porcMenoresFrases,\porcMaioresFrases,\porcConjucoes,\numAuxiliarVerb,\inicioArtigo,\inicioPronome,\inicioConjuncaoSubordinadas,\inicioConjuncao,\porcSubstantivacao,\porcPreposicao,\inicioPronomeInterrogativo,\inicioPreposicoes,\wordCount,\sentenceCount,\porcToBe,\numPronomes,\CitPerTLen,\ImagesPerSec,\numCitations,\CitPerSec,\minSLen,\maxSLen,\stdSLen,\minAbsLen,\XLinksPerSec,\ssCount,\sCount,\numExtLink,\tamMaiorFrase,\avgSLen,\meanSubsectionPerSection,\LinksPerTLen,\avgPLen,id
'BC',13.4,56.3,7.9,12.9,16.6,13.1,53.4,0.0,4.0,0.6,0.2,0.0662,3.0,0.0,0.0,0.0,0.0,0.0066,0.0993,1.0,0.0,151.0,5.0,0.0397,5.0,0.0,0.0,0.0,0.0,86.0,5100.0,43.0,641.0,6.6667,0.0,3.0,20.0,51.0,2708.3333,0.0,142.5439,37.75,11811872
'FA',40.9,4.3,12.0,32.4,35.7,18.2,103.5,0.0,45.0,0.7059,0.25,0.0457,18.0,4.0,12.0,4.0,0.0,0.0163,0.1261,0.0,13.0,5410.0,68.0,0.0227,282.0,789.0,0.1667,81.0,6.75,12.0,3681.0,115.93,3624.0,0.1667,17.0,12.0,2.0,647.0,5325.75,1.4167,234.0989,300.5556,206442
'AC',18.1,45.2,12.8,14.8,18.0,14.3,58.7,0.0,192.0,0.5956,0.2158,0.0541,85.0,81.0,32.0,21.0,0.0,0.0205,0.1117,2.0,33.0,11601.0,366.0,0.0267,363.0,879.4435,1.2222,115.0,12.7778,22.0,9299.0,407.52,2657.0,10.5556,23.0,9.0,95.0,181.0,11237333,2.5556,190.4633,184.1429,5935
'ST',22.2,43.2,10.6,18.2,21.8,14.7,66.6,0.0,10.0,0.5714,0.2857,0.0503,3.0,0.0,2.0,0.0,0.0,0.0032,0.1526,0.0,6.0,616.0,14.0,0.0325,37.0,0.0,0.0,0.0,0.0,371.0,3609.0,262.34,3632.0,0.0,0.0,1.0,0.0,113.0,4616.0,0.0,85.4815,56.0,1078466
'ST',14.1,55.8,11.5,11.8,14.6,12.2,49.6,0.0,15.0,0.6364,0.1364,0.0396,0.0,10.0,0.0,1.0,0.0,0.0108,0.1043,0.0,0.0,556.0,22.0,0.0324,8.0,2371.0,0.0,2.0,0.5,19.0,1455.0,42.33,1462.0,0.5,2.0,4.0,2.0,100.0,1185.5,0.5,53.8864,92.6667,8249245
'AC',15.5,54.6,10.7,13.0,16.3,12.9,51.6,5.0,286.0,0.5284,0.2168,0.05,107.0,100.0,50.0,23.0,1.0,0.01,0.0996,4.0,52.0,14161.0,475.0,0.0326,403.0,1772.8966,1.25,58.0,3625,10.0,9110.0,405.68,749.0,1.9375,13.0,16.0,31.0,162.0,6426.75,0.8125,336.0392,123.1391,10891
'GA',24.0,31.5,14.0,19.3,23.5,17.5,73.0,2.0,98.0,0.6207,0.2457,0.0437,38.0,24.0,10.0,1.0,1.0,0.0151,0.1084,2.0,33.0,9724.0,232.0,0.0178,279.0,512.6,1125,255.0,15.9375,15.0,11234.0,821.37,8655.0,5.9375,4.0,16.0,95.0,272.0,8169.5625,0.25,166.3015,694.5714,6299613
'FA',20.7,41.7,13.4,16.4,19.6,14.8,63.8,0.0,37.0,0.5375,0.2875,38,9.0,25.0,9.0,3.0,0.0,0.0207,0.1156,0.0,6.0,2897.0,80.0,0.0186,67.0,838.1034,1.4286,29.0,4.1429,40.0,4397.0,212.26,1291.0,4.1429,3.0,7.0,29.0,118.0,3472.1428,0.4286,227.1495,413.8571,5478840
'ST',11.0,70.1,11.2,8.2,10.2,9.0,46.0,0.0,8.0,0.6,0.15,0.0313,4.0,3.0,4.0,1.0,0.0,0.0183,0.1253,0.0,4.0,383.0,20.0,0.0261,24.0,0.0,0.0,0.0,0.0,64.0,2308.0,226.5,67.0,1.3333,0.0,3.0,4.0,64.0,1430.0,0.0,186.5217,31.9167,3096616
'ST',13.1,35.3,14.9,12.5,16.3,14.0,52.2,0.0,25.0,0.4651,0.1628,0.0563,10.0,5.0,3.0,0.0,0.0,0.0508,0.1497,1.0,4.0,728.0,43.0,0.0426,18.0,0.0,0.0,0.0,0.0,149.0,1692.0,230.0,1093.0,0.0,1.0,7.0,0.0,42.0,1031.7144,0.1429,112.8438,66.1818,201087
'AC',15.8,48.3,12.5,13.4,16.6,13.8,55.0,0.0,114.0,0.5491,0.1561,0.0502,10.0,46.0,16.0,8.0,0.0,0.0246,0.12,0.0,17.0,4760.0,173.0,0.0336,116.0,1647174,0.3077,23.0,1.7692,15.0,10504.0,494.19,2682.0,1.6923,1.0,13.0,22.0,402.0,2914.2307,0.0769,86.1023,122.0513,30158
'BC',10.8,57.5,12.4,9.3,12.8,11.8,45.5,0.0,37.0,0.5155,0.1753,0.0518,2.0,5.0,13.0,6.0,0.0,19,0.1018,0.0,8.0,1582.0,97.0,0.0291,41.0,22204.0,0.0,1.0,0.1,10.0,3386.0,167.8,692.0,0.6,2.0,10.0,6.0,130.0,2220.4,0.2,189.7778,93.0588,2622560
'BC',34.9,18.6,12.0,27.4,30.3,16.0,90.4,0.0,8.0,0.5,0.3,0.0401,4.0,1.0,0.0,0.0,0.0,0.0059,0.0935,0.0,2.0,674.0,10.0,0.0326,13.0,476.0,0.0,12.0,2.4,16.0,2077.0,105.33,1081.0,2.2,0.0,5.0,11.0,182.0,1142.4,0.0,124.1739,224.6667,10850914
'BC',15.7,46.4,13.2,13.2,16.8,14.2,54.4,0.0,39.0,0.3953,186,0.0493,9.0,20.0,3.0,4.0,0.0,0.0251,0.1247,1.0,14.0,2230.0,86.0,0.0242,67.0,4392.0,0.0,4.0,0.5,12.0,5374.0,242.42,2049.0,0.5,2.0,8.0,4.0,66.0,2196.0,0.25,228.1558,223.0,2551242
'FA',12.9,58.3,11.8,10.6,13.5,11.8,47.5,1.0,146.0,0.5831,0.2118,0.0455,41.0,51.0,22.0,20.0,1.0,0.0166,0.1166,3.0,38.0,9744.0,439.0,0.0198,394.0,729.0297,0.6875,101.0,6.3125,12.0,8065.0,323.89,4648.0,2875,13.0,16.0,46.0,169.0,4602.0,0.8125,377.6,194.88,71989
'ST',6.4,76.6,8.0,6.1,6.7,6.5,26.9,0.0,3.0,0.0,0.0,0.0714,0.0,1.0,3.0,1.0,0.0,0.0143,0.1429,0.0,0.0,70.0,5.0,0.0714,4.0,0.0,0.0,0.0,0.0,616.0,1814.0,435.58,1819.0,1.0,0.0,1.0,1.0,17.0,3610.0,0.0,40.5618,35.0,921235
'ST',15.1,44.2,14.4,12.7,15.9,13.7,56.8,1.0,20.0,0.5778,0.2222,0.0538,5.0,10.0,3.0,2.0,0.0,0.0196,0.1124,0.0,3.0,1023.0,45.0,0.0303,29.0,538.1765,0.0,17.0,2.4286,112.0,2055.0,125.0,2060.0,0.2857,1.0,7.0,2.0,127.0,1307.0,0.1429,261.4,146.1429,11502994
'GA',14.6,56.0,11.9,11.9,14.5,12.0,51.7,0.0,165.0,0.5241,0.1711,0.0557,20.0,92.0,44.0,12.0,0.0,0.0071,0.1418,7.0,49.0,9690.0,374.0,0.0231,412.0,512.0,1.8571,164.0,23.4286,15.0,11478.0,343.79,1107.0,1.4286,22.0,7.0,10.0,151.0,11995429,3.1429,158.7297,461.4286,2266821
'SB',23.0,45.0,9.0,18.9,21.7,12.5,66.2,0.0,7.0,0.5714,0.2857,0.0475,4.0,2.0,0.0,0.0,1.0,0.0089,0.1217,0.0,2.0,337.0,7.0,0.0356,32.0,0.0,0.0,0.0,0.0,540.0,1333.0,321.58,543.0,1.5,0.0,2.0,3.0,118.0,1377.5,0.0,196.7857,56.1667,187607
'GA',10.6,58.9,11.6,9.4,13.1,11.9,44.6,0.0,55.0,0.5847,224,0.0502,7.0,29.0,11.0,1.0,0.0,0.0323,0.1169,0.0,7.0,3190.0,183.0,0.0266,73.0,464.9846,375,65.0,8125,10.0,10073.0,183.05,2185.0,2125,4.0,8.0,17.0,111.0,3778.0,0.5,193.7436,159.5,34258
'ST',28.7,21.2,13.6,23.3,26.4,17.8,80.5,0.0,35.0,0.5614,0.2632,0.0518,9.0,7.0,11.0,3.0,1.0,0.0185,0.1326,2.0,6.0,2971.0,57.0,0.0219,163.0,0.0,0.0,0.0,0.0,397.0,5090.0,282.21,398.0,0.3,0.0,10.0,3.0,195.0,2024.0,0.0,172.9915,67.5227,6597462
'BC',13.5,62.9,12.9,9.9,11.8,10.1,51.6,0.0,20.0,0.5,0.1944,0.0395,2.0,9.0,2.0,0.0,2.0,0.0191,0.0918,0.0,4.0,784.0,36.0,0.0281,9.0,0.0,0.25,0.0,0.0,9.0,1269.0,152.13,322.0,0.75,7.0,4.0,3.0,48.0,1788.0,1.75,29.9247,65.3333,3334088
'AC',15.8,54.8,10.5,13.3,16.3,12.6,53.2,0.0,82.0,0.6348,0.2348,45,12.0,23.0,14.0,2.0,0.0,0.0133,0.1151,2.0,11.0,3537.0,115.0,0.0413,123.0,629.9167,0.3333,48.0,5.3333,17.0,4906.0,152.61,1667.0,2.4444,4.0,9.0,22.0,198.0,3359.5557,0.4444,174.7746,235.8,380840
'AC',19.2,27.9,14.8,17.0,20.2,16.6,62.1,0.0,50.0,0.5541,0.2297,0.0592,14.0,13.0,10.0,2.0,0.0,0.0354,0.1127,0.0,12.0,2262.0,74.0,0.0345,50.0,2370.75,0.3,8.0,0.8,13.0,2781.0,189.96,1201.0,1.4,8.0,10.0,14.0,179.0,1896.6,0.8,223.1294,78.0,4702515
'ST',11.6,56.9,12.9,9.6,13.0,11.9,48.4,0.0,18.0,0.4038,0.1731,0.0532,1.0,2.0,13.0,0.0,0.0,0.0244,0.1231,1.0,13.0,902.0,52.0,0.0244,54.0,0.0,0.2,0.0,0.0,218.0,1320.0,80.2,219.0,0.4,0.0,10.0,4.0,49.0,714.4,0.0,137.3846,56375,2866352
'SB',7.4,73.0,8.6,7.0,10.9,10.4,34.8,0.0,4.0,0.5,0.1667,0.0638,0.0,0.0,2.0,0.0,0.0,0.0,0.0638,0.0,0.0,94.0,6.0,0.0426,3.0,0.0,0.0,0.0,0.0,319.0,502.0,225.57,507.0,0.0,0.0,1.0,0.0,27.0,1030.0,0.0,73.5714,23.5,1170327
'SB',6.7,75.5,7.4,6.8,9.2,8.7,34.1,0.0,9.0,0.4,0.1,0.0432,0.0,0.0,5.0,1.0,0.0,0.0,0.1605,0.0,0.0,162.0,10.0,0.0556,9.0,0.0,1.0,0.0,0.0,346.0,871.0,244.66,882.0,0.0,0.0,1.0,0.0,29.0,1512.0,0.0,19.3846,27.0,1566299
'FA',20.7,35.5,13.4,17.3,20.6,15.9,63.9,0.0,77.0,0.5238,0.2667,0.0561,30.0,18.0,11.0,5.0,1.0,35,0.1208,1.0,6.0,3799.0,105.0,0.0379,117.0,1205.6667,0.3333,30.0,3.3333,24.0,4449.0,108.7,3082.0,0.6667,5.0,9.0,6.0,241.0,4018889,0.5556,150.7083,379.9,9225497
'GA',19.1,48.0,11.6,15.4,18.2,13.2,58.5,0.0,48.0,0.5763,0.2458,0.0434,21.0,8.0,15.0,4.0,0.0,0.0121,0.1055,0.0,13.0,4219.0,118.0,0.0197,222.0,876.9153,0.2222,59.0,6.5556,16.0,6335.0,367.46,1613.0,0.6667,8.0,9.0,6.0,145.0,5748.6665,0.8889,134.7344,281.2667,64673
'ST',10.8,64.4,10.5,9.2,12.8,11.5,43.3,0.0,22.0,0.4138,0.1724,0.0452,1.0,0.0,11.0,0.0,0.0,0.0104,0.1443,0.0,5.0,575.0,29.0,0.0504,28.0,0.0,0.6,0.0,0.0,232.0,1042.0,329.86,235.0,0.4,0.0,5.0,2.0,51.0,1210.6,0.0,100.8833,57.5,3193696
'FA',18.2,40.3,13.6,15.2,18.8,15.3,59.6,0.0,189.0,0.6206,0.1647,0.0625,25.0,67.0,15.0,12.0,1.0,0.0123,0.1239,4.0,42.0,10417.0,340.0,27,182.0,767.6949,0.8462,118.0,9.0769,10.0,7443.0,102.24,2044.0,0.6154,14.0,13.0,8.0,308.0,6968.3076,1.0769,148.9934,200.3269,171080
'ST',9.9,60.8,11.6,8.7,12.0,11.2,43.1,0.0,7.0,0.3953,0.1163,0.0371,2.0,2.0,12.0,2.0,0.0,0.0134,0.1424,0.0,6.0,674.0,43.0,0.0104,37.0,0.0,0.0,0.0,0.0,289.0,1485.0,159.88,343.0,0.6667,0.0,6.0,4.0,47.0,950.5,0.0,75.0395,42125,5752988
'AC',13.5,52.0,13.2,11.2,14.1,12.4,51.6,1.0,280.0,0.4102,0.1895,0.0505,26.0,125.0,63.0,12.0,3.0,0.0208,134,12.0,54.0,12818.0,607.0,0.0271,418.0,1149.1827,5.0,93.0,13.2857,166.0,19781.0,50.93,3008.0,2.8571,11.0,7.0,20.0,174.0,15267714,1.5714,209.5569,166.4675,63698
'FA',18.5,35.7,14.6,15.7,19.4,15.9,62.1,0.0,99.0,0.5571,0.2055,0.0575,19.0,43.0,9.0,9.0,0.0,0.0332,0.1291,0.0,29.0,6505.0,219.0,0.0231,81.0,1153024,1.3125,83.0,5.1875,13.0,10555.0,816.86,4571.0,2125,0.0,16.0,34.0,338.0,5981.3125,0.0,95.2249,110.2542,5042916
'SB',24.7,21.8,13.6,21.1,26.7,20.3,75.8,0.0,1.0,0.0,0.0,0.1136,0.0,0.0,0.0,0.0,0.0,0.0,0.0909,0.0,0.0,44.0,1.0,0.0682,0.0,387.25,0.0,4.0,4.0,16.0,693.0,11.31,694.0,0.0,0.0,1.0,0.0,44.0,1549.0,0.0,129.0833,44.0,13108891
'AC',12.5,56.2,11.7,10.8,14.5,12.8,48.7,3.0,209.0,0.4738,0.1895,0.0421,70.0,98.0,48.0,17.0,2.0,0.0181,0.1212,8.0,82.0,10695.0,496.0,0.0275,409.0,627.6098,3.6667,123.0,20.5,15.0,10103.0,158.76,3523.0,1.0,12.0,6.0,6.0,115.0,12866.0,2.0,426.4972,198.0556,5475353
'BC',14.5,57.3,11.3,11.9,15.0,12.3,51.2,0.0,22.0,0.4444,3366.4443,0.0654,2.0,3.0,9.0,1.0,0.0,0.0093,0.0966,0.0,4.0,963.0,36.0,26,31.0,0.0,0.0,0.0,0.0,43.0,1535.0,75.67,874.0,0.25,0.0,8.0,2.0,58.0,952.75,0.0,70.5741,120375,8007700
'GA',15.8,56.2,10.1,13.2,15.7,11.6,54.1,0.0,56.0,0.5631,0.2427,0.0522,10.0,11.0,41.0,11.0,0.0,0.0117,0.1408,3.0,13.0,3239.0,103.0,0.0241,216.0,2080.1538,375,13.0,1625,16.0,6633.0,147.67,1523.0,125,0.0,8.0,1.0,87.0,3380.25,0.0,208.0154,1079.6667,1668232
'FA',13.3,54.1,12.4,11.2,14.6,12.7,50.7,0.0,90.0,0.5326,0.2011,0.0413,13.0,42.0,4.0,3.0,0.0,0.0332,0.1199,1.0,17.0,4070.0,184.0,0.0322,56.0,840.5909,1.1818,44.0,4.0,15.0,7275.0,589.19,1806.0,4.0,0.0,11.0,44.0,108.0,3362.3635,0.0,98.6293,214.2105,21302
'BC',13.3,53.6,11.9,11.5,14.4,12.5,49.2,0.0,44.0,0.4925,0.2239,0.0509,20.0,12.0,3.0,4.0,0.0,0.0124,0.1122,2.0,5.0,1533.0,67.0,0.0483,50.0,4103.3335,0.1818,3.0,0.2727,12.0,2658.0,288.11,262.0,1.2727,2.0,11.0,14.0,70.0,1119091,0.1818,241.3725,73.0,407505
'BC',12.9,60.2,12.5,10.1,12.4,10.9,48.7,0.0,123.0,0.5105,0.1316,0.0465,11.0,53.0,22.0,3.0,0.0,0.02,0.1246,1.0,11.0,3998.0,190.0,0.0423,87.0,2812.3,1.2,10.0,2.0,12.0,8013.0,278.9,1770.0,1.6,5.0,5.0,8.0,85.0,5624.6,1.0,305.6848,79.96,330792
'SB',8.0,55.9,11.8,7.9,11.3,10.4,38.5,0.0,3.0,0.3636,0.0,37,2.0,0.0,3.0,0.0,0.0,0.0463,0.1204,0.0,1.0,108.0,11.0,0.0278,4.0,0.0,0.0,0.0,0.0,242.0,561.0,171.12,566.0,0.0,0.0,1.0,0.0,18.0,938.0,0.0,62.5333,27.0,14997536
'ST',16.8,36.9,15.8,14.0,17.6,15.0,60.1,0.0,8.0,0.4444,0.1481,42,1.0,7.0,5.0,1.0,0.0,28,0.1586,1.0,5.0,643.0,27.0,0.0156,17.0,0.0,0.3333,0.0,0.0,86.0,2586.0,181.0,2593.0,0.0,0.0,3.0,0.0,45.0,1691.3333,0.0,153.7576,128.6,1573153
'AC',13.4,47.5,13.8,11.6,15.3,13.5,51.1,0.0,205.0,0.4659,0.1543,0.0521,85.0,69.0,37.0,7.0,1.0,0.0131,0.1244,1.0,32.0,6704.0,337.0,0.0419,241.0,2158.1035,2.6667,29.0,3.2222,15.0,11373.0,265.17,991.0,0.7778,8.0,9.0,7.0,169.0,6953.8887,0.8889,178.3048,71.3191,113678
'AC',14.5,46.9,13.6,12.4,15.2,13.2,50.5,0.0,39.0,0.5507,0.1449,0.0486,18.0,3.0,12.0,5.0,0.0,0.0153,0.1323,0.0,7.0,1565.0,69.0,0.0383,57.0,6753.5,625,2.0,0.25,419.0,6040.0,139.67,1255.0,0.25,0.0,8.0,2.0,121.0,1688375,0.0,155.2529,86.9444,162296
'ST',14.6,49.9,12.2,12.6,15.8,13.4,52.4,0.0,5.0,0.5,0.15,0.0611,1.0,3.0,3.0,2.0,0.0,0.0256,0.1183,2.0,5.0,507.0,20.0,0.0118,17.0,3472.0,0.0,1.0,1.0,61.0,3307.0,43.13,3320.0,10.0,0.0,1.0,10.0,64.0,3472.0,0.0,192.8889,84.5,6129232
'ST',10.1,67.3,10.0,8.7,12.0,10.9,41.1,0.0,4.0,0.6,0.2,0.0865,0.0,0.0,0.0,0.0,3.0,0.0208,0.1419,0.0,0.0,289.0,15.0,0.0311,8.0,0.0,0.0,0.0,0.0,43.0,730.0,211.06,638.0,0.0,0.0,5.0,0.0,95.0,547.2,0.0,304.0,28.9,9456411
'BC',26.2,34.7,12.0,20.8,24.0,15.3,79.0,0.0,10.0,0.6923,0.2308,0.0609,0.0,4.0,4.0,1.0,0.0,0.0108,0.1334,0.0,1.0,1297.0,26.0,0.0285,33.0,873.5,0.0,12.0,3.0,72.0,3910.0,27.21,799.0,0.5,2.0,4.0,2.0,297.0,2620.5,0.5,104.82,324.25,7671670
'BC',13.0,51.3,13.8,10.8,14.4,12.8,48.4,0.0,47.0,0.5172,0.1724,0.0634,3.0,18.0,5.0,2.0,0.0,0.0213,0.1225,0.0,9.0,1641.0,87.0,36,25.0,0.0,0.8,0.0,0.0,15.0,4284.0,139.62,3235.0,1.2,0.0,5.0,6.0,72.0,2850.8,0.0,76.2246,68375,4541688
'FA',14.2,57.8,11.6,11.5,14.5,12.1,48.0,0.0,93.0,0.6422,0.2402,0.0417,10.0,53.0,5.0,4.0,0.0,0.0135,0.0979,0.0,12.0,5198.0,204.0,0.0323,58.0,647.93,0.7857,100.0,7.1429,10.0,5000.0,222.6,2709.0,0.5714,10.0,14.0,8.0,210.0,4628.0713,0.7143,155.7524,577.5556,128549
'AC',13.4,58.0,9.9,11.8,14.4,11.7,48.0,0.0,99.0,0.5706,0.1963,0.0413,20.0,33.0,20.0,5.0,0.0,0.0132,0.1254,0.0,19.0,4329.0,163.0,0.0413,148.0,1328.5862,0.1818,29.0,2.6364,24.0,6906.0,117.0,1136.0,0.4545,4.0,11.0,5.0,185.0,3502.6365,0.3636,248.5742,216.45,652967
'FA',33.3,18.9,12.2,26.5,30.1,17.9,89.0,0.0,21.0,0.5758,0.3333,0.0433,4.0,6.0,2.0,1.0,0.0,0.0062,0.1293,0.0,5.0,2104.0,33.0,0.0361,48.0,1541357,0.2857,14.0,2.0,15.0,3943.0,253.55,1072.0,0.4286,7.0,7.0,3.0,331.0,3082.7144,1.0,181.3361,233.7778,1797946
'BC',15.1,56.2,11.4,12.4,15.2,12.2,53.6,0.0,33.0,0.5517,0.2241,0.0519,9.0,14.0,7.0,7.0,0.0,0.0099,0.1272,0.0,8.0,1620.0,58.0,0.0327,65.0,1794.25,0.0,8.0,1.1429,15.0,5768.0,120.92,1242.0,0.1429,0.0,7.0,1.0,112.0,2050.5713,0.0,157.7363,162.0,2528948
'FA',10.1,63.1,12.3,8.2,12.2,11.4,41.7,0.0,3.0,0.5556,0.2222,0.0444,0.0,1.0,1.0,0.0,0.0,0.0296,0.0889,0.0,1.0,135.0,9.0,37,4.0,625129,0.0,31.0,7.75,15.0,9140.0,172.18,915.0,0.75,0.0,4.0,3.0,56.0,4844.75,0.0,124.2244,135.0,3063532
'AC',12.0,58.8,11.7,10.2,13.3,11.8,47.3,0.0,100.0,0.4553,0.1984,0.0439,20.0,51.0,26.0,13.0,1.0,0.0238,0.1353,3.0,39.0,5290.0,257.0,0.0236,140.0,589.7826,1.5,69.0,11.5,12.0,10343.0,542.01,1023.0,0.0,3.0,6.0,0.0,80.0,6782.5,0.5,542.6,165.3125,146742
'SB',14.9,59.7,11.7,11.6,14.5,11.7,48.9,0.0,2.0,0.5455,0.0909,0.0305,0.0,0.0,2.0,1.0,0.0,0.0034,0.0983,0.0,4.0,295.0,11.0,0.0068,15.0,0.0,0.0,0.0,0.0,433.0,1947.0,306.18,1956.0,1.0,0.0,1.0,1.0,74.0,2901.0,0.0,70.7561,73.75,8131087
'FA',14.1,50.7,12.7,12.0,15.2,13.1,52.2,0.0,91.0,0.5117,0.1972,0.0484,36.0,19.0,34.0,5.0,1.0,0.0222,0.1405,4.0,32.0,5002.0,213.0,0.0268,302.0,1621.4572,0.6667,35.0,2.9167,14.0,8579.0,1143.97,3355.0,2.75,7.0,12.0,33.0,136.0,4729.25,0.5833,138.4171,128.2564,14627
'FA',11.5,65.9,9.5,9.9,12.6,10.6,42.6,2.0,122.0,0.5039,0.1899,0.0492,25.0,45.0,40.0,15.0,2.0,8,0.1486,4.0,27.0,6011.0,258.0,0.0294,308.0,957.6038,1.1667,53.0,8.8333,16.0,16948.0,203.3,1381.0,0.8333,6.0,6.0,5.0,97.0,8458833,1.0,303.9102,300.55,488714
'GA',13.3,62.1,10.7,10.8,13.4,10.9,46.4,0.0,42.0,0.6176,0.1912,0.0487,6.0,8.0,8.0,0.0,1.0,0.0135,0.1092,0.0,4.0,1703.0,68.0,0.0411,95.0,924.2105,0.1667,19.0,3.1667,15.0,4064.0,95.25,1349.0,0.1667,0.0,6.0,1.0,135.0,2926.6667,0.0,258.2353,567.6667,12890652
'FA',12.6,58.1,11.9,10.5,13.5,11.9,46.8,0.0,157.0,0.4225,0.1479,0.0492,13.0,72.0,24.0,11.0,2.0,0.0184,0.1261,2.0,20.0,6075.0,284.0,0.0341,144.0,15027333,2.4545,3.0,0.2727,18.0,7170.0,225.56,2982.0,0.8182,5.0,11.0,9.0,67.0,4098364,0.4545,98.6477,112.5,46793
'AC',20.2,37.2,13.0,17.0,20.9,16.3,64.2,1.0,161.0,585,0.2347,0.0475,52.0,66.0,21.0,14.0,2.0,0.0243,0.1318,0.0,28.0,10526.0,294.0,0.0279,289.0,948.9101,0.9375,89.0,5.5625,13.0,8460.0,200.07,2430.0,6375,20.0,16.0,102.0,205.0,5278.3125,1.25,157.8561,175.4333,56504
'BC',17.0,57.1,10.4,13.6,16.6,11.9,53.3,0.0,25.0,0.5778,0.2222,0.0505,3.0,4.0,13.0,3.0,1.0,8,0.1089,1.0,6.0,1506.0,45.0,0.0266,78.0,11645.0,0.0,1.0,0.2,413.0,4431.0,504.19,1336.0,1.2,0.0,5.0,6.0,103.0,2329.0,0.0,29.3325,107.5714,1330654
'AC',12.0,59.7,11.7,10.0,13.3,11.9,46.9,2.0,190.0,0.4832,0.2215,0.0376,57.0,68.0,17.0,19.0,1.0,17,0.1067,1.0,68.0,12182.0,596.0,0.0186,339.0,1113.6941,1.8182,85.0,7.7273,153.0,8515.0,418.28,4510.0,4.5455,11.0,11.0,50.0,110.0,8605818,1.0,205.3449,338.3889,82963
'BC',13.8,51.1,12.7,11.8,15.3,13.3,50.0,0.0,135.0,0.5069,0.1521,0.0487,29.0,38.0,29.0,5.0,0.0,0.0203,0.1194,4.0,19.0,4926.0,217.0,0.0418,178.0,2260.1765,0.6667,17.0,1.8889,14.0,3947.0,266.16,761.0,1.3333,17.0,9.0,12.0,160.0,4269222,1.8889,121.5918,98.52,34197
'FA',10.6,69.6,10.5,8.4,10.8,9.6,41.9,0.0,5.0,0.6744,186,0.0238,1.0,0.0,2.0,0.0,0.0,0.0107,0.0666,0.0,0.0,841.0,43.0,0.0119,13.0,1012.9,0.1429,10.0,1.4286,15.0,2767.0,103.67,954.0,0.4286,1.0,7.0,3.0,100.0,1447.0,0.1429,160.7778,210.25,13152041
'GA',14.3,56.8,11.1,12.0,14.8,12.1,50.6,0.0,63.0,0.5139,0.2037,0.0432,16.0,24.0,40.0,11.0,0.0,0.0155,0.1448,3.0,60.0,5758.0,216.0,16,247.0,3376077,0.75,13.0,1625,206.0,7749.0,467.37,2984.0,1125,3.0,8.0,9.0,154.0,5486125,375,136.7259,719.75,188077
'SB',5.2,59.2,8.8,6.7,11.4,9.7,40.9,0.0,3.0,0.25,0.0,0.0536,0.0,0.0,2.0,0.0,0.0,0.0,0.0893,0.0,0.0,56.0,8.0,0.0536,2.0,0.0,0.0,0.0,0.0,247.0,275.0,194.45,250.0,2.0,0.0,1.0,2.0,16.0,970.0,0.0,60625,18.6667,12384036
'SB',10.2,60.2,10.6,9.4,11.7,10.7,40.1,0.0,6.0,0.2857,0.0,0.0465,0.0,0.0,1.0,0.0,0.0,0.0233,0.1318,0.0,0.0,129.0,7.0,0.0543,3.0,0.0,0.0,0.0,0.0,48.0,403.0,24.0,274.0,0.3333,0.0,3.0,1.0,26.0,629.0,0.0,24.8289,25.8,2517735
'ST',12.2,55.5,12.4,10.4,13.1,11.8,50.7,0.0,8.0,0.6429,0.1964,0.0426,3.0,8.0,1.0,0.0,0.0,0.0471,0.0798,1.0,3.0,1103.0,56.0,0.01,14.0,0.0,0.25,0.0,0.0,210.0,4537.0,85.73,337.0,0.5,1.0,4.0,2.0,152.0,2161.25,0.25,92957,78.7857,2533718
'FA',15.8,41.0,14.1,13.7,17.3,14.8,58.7,5.0,106.0,0.6185,0.2215,0.0571,116.0,16.0,3.0,4.0,0.0,0.0258,0.0944,2.0,7.0,8020.0,325.0,31,169.0,725.8646,0.4286,96.0,6.8571,15.0,9087.0,376.0,3326.0,3.5714,1.0,14.0,50.0,191.0,4977357,0.0714,208.6317,616.9231,56483
'ST',17.6,43.7,13.8,14.4,17.4,14.2,59.3,0.0,7.0,0.6,0.1333,0.0503,0.0,1.0,0.0,0.0,0.0,0.0412,119,0.0,4.0,437.0,15.0,0.0343,8.0,0.0,0.2,0.0,0.0,171.0,1481.0,221.68,174.0,0.8,0.0,5.0,4.0,146.0,933.0,0.0,51.8333,39.7273,910750
'SB',11.0,55.2,9.9,10.9,15.1,13.2,51.7,0.0,2.0,0.5,0.5,0.0465,0.0,1.0,0.0,0.0,0.0,0.0,0.1163,0.0,0.0,43.0,2.0,0.0465,1.0,0.0,0.0,0.0,0.0,338.0,338.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,60.8571,14.3333,11372853
'ST',12.5,62.8,10.1,10.6,13.2,10.9,43.5,0.0,14.0,0.4286,0.2381,0.0545,0.0,1.0,6.0,1.0,0.0,0.0136,0.1012,0.0,3.0,514.0,21.0,0.0331,22.0,0.0,0.0,0.0,0.0,238.0,1491.0,97.16,1498.0,1.8,0.0,5.0,9.0,50.0,1140.6,0.0,203.6786,64.25,3081812
